obscd_wl,korObs_wl,region_wl,lat_wl,lon_wl,rank,stn_id_aws,stn_ko_aws,lat_aws,lon_aws,addr_aws,distance_km,weight_exp,reliability
1019675,김포시(전류리),한강,37.695833,126.664444,2,570,금곡,37.6232,126.64233,인천광역시 서구 금곡동,8.31,0.4356,B_신뢰
1019675,김포시(전류리),한강,37.695833,126.664444,3,589,고양고봉,37.70236,126.79026,경기도 고양시 일산동구 성석동,11.09,0.3299,C_보통
1019680,파주시(교하교),한강,37.760278,126.761389,1,506,파주금촌,37.74823,126.77693,경기도 파주시 금촌동,1.91,0.8261,A_매우신뢰
1019680,파주시(교하교),한강,37.760278,126.761389,2,481,탄현,37.80246,126.71624,경기도 파주시 탄현면 축현리,6.14,0.5412,B_신뢰
1019680,파주시(교하교),한강,37.760278,126.761389,3,589,고양고봉,37.70236,126.79026,경기도 고양시 일산동구 성석동,6.92,0.5006,B_신뢰
1021628,철원군(백마교),한강,38.268889,127.160556,1,651,외촌,38.27717,127.2057,강원특별자치도 철원군 철원읍 외촌리,4.05,0.667,A_매우신뢰
1021628,철원군(백마교),한강,38.268889,127.160556,2,650,양지,38.25091,127.27141,강원특별자치도 철원군 동송읍 양지리,9.88,0.3723,B_신뢰
1021628,철원군(백마교),한강,38.268889,127.160556,3,970,철원장흥,38.2016,127.25024,강원특별자치도 철원군 동송읍 장흥리,10.83,0.3386,C_보통
1021630,철원군(대마리),한강,38.268333,127.166111,1,651,외촌,38.27717,127.2057,강원특별자치도 철원군 철원읍 외촌리,3.59,0.6984,A_매우신뢰
1021630,철원군(대마리),한강,38.268333,127.166111,2,650,양지,38.25091,127.27141,강원특별자치도 철원군 동송읍 양지리,9.4,0.3906,B_신뢰
1021630,철원군(대마리),한강,38.268333,127.166111,3,970,철원장흥,38.2016,127.25024,강원특별자치도 철원군 동송읍 장흥리,10.44,0.352,C_보통
1021650,연천군(필승교),한강,38.111111,126.960833,1,499,중면,38.13608,127.02354,경기도 연천군 중면 삼곶리,6.15,0.5406,B_신뢰
1021650,연천군(필승교),한강,38.111111,126.960833,2,491,군남,38.0822222,127.0208333,경기도 연천군 군남면 삼거리,6.16,0.5401,B_신뢰
1021650,연천군(필승교),한강,38.111111,126.960833,3,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,7.4,0.4771,B_신뢰
1021660,연천군(군남댐),한강,38.105,127.015833,1,491,군남,38.0822222,127.0208333,경기도 연천군 군남면 삼거리,2.57,0.7734,A_매우신뢰
1021660,연천군(군남댐),한강,38.105,127.015833,2,499,중면,38.13608,127.02354,경기도 연천군 중면 삼곶리,3.52,0.7033,A_매우신뢰
1021660,연천군(군남댐),한강,38.105,127.015833,3,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,5.17,0.5963,B_신뢰
1021670,북삼,한강,38.089722,127.007778,1,491,군남,38.0822222,127.0208333,경기도 연천군 군남면 삼거리,1.41,0.8685,A_매우신뢰
1021670,북삼,한강,38.089722,127.007778,2,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,3.49,0.7054,A_매우신뢰
1021670,북삼,한강,38.089722,127.007778,3,480,미산,38.04743,126.99289,경기도 연천군 미산면 유촌리,4.88,0.6139,A_매우신뢰
1021680,연천군(임진교),한강,38.056389,127.0175,1,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,0.48,0.9531,A_매우신뢰
1021680,연천군(임진교),한강,38.056389,127.0175,2,480,미산,38.04743,126.99289,경기도 연천군 미산면 유촌리,2.37,0.789,A_매우신뢰
1021680,연천군(임진교),한강,38.056389,127.0175,3,491,군남,38.0822222,127.0208333,경기도 연천군 군남면 삼거리,2.89,0.749,A_매우신뢰
1022620,철원군(암정교),한강,38.286667,127.464722,1,323,마현,38.27268,127.52551,강원특별자치도 철원군 근남면 마현리,5.53,0.5752,B_신뢰
1022620,철원군(암정교),한강,38.286667,127.464722,2,552,김화,38.23145,127.3896,강원특별자치도 철원군 김화읍 청양리,8.98,0.4074,B_신뢰
1022620,철원군(암정교),한강,38.286667,127.464722,3,650,양지,38.25091,127.27141,강원특별자치도 철원군 동송읍 양지리,17.34,0.1766,D_주의
1022626,철원군(장수대교),한강,38.246111,127.374444,1,552,김화,38.23145,127.3896,강원특별자치도 철원군 김화읍 청양리,2.1,0.8106,A_매우신뢰
1022626,철원군(장수대교),한강,38.246111,127.374444,2,650,양지,38.25091,127.27141,강원특별자치도 철원군 동송읍 양지리,9.01,0.4062,B_신뢰
1022626,철원군(장수대교),한강,38.246111,127.374444,3,970,철원장흥,38.2016,127.25024,강원특별자치도 철원군 동송읍 장흥리,11.93,0.3033,C_보통
1022630,철원군(삼합교),한강,38.293889,127.349167,1,552,김화,38.23145,127.3896,강원특별자치도 철원군 김화읍 청양리,7.79,0.4589,B_신뢰
1022630,철원군(삼합교),한강,38.293889,127.349167,2,650,양지,38.25091,127.27141,강원특별자치도 철원군 동송읍 양지리,8.3,0.436,B_신뢰
1022630,철원군(삼합교),한강,38.293889,127.349167,3,651,외촌,38.27717,127.2057,강원특별자치도 철원군 철원읍 외촌리,12.66,0.282,C_보통
1022631,토교,한강,38.272222,127.288889,1,650,양지,38.25091,127.27141,강원특별자치도 철원군 동송읍 양지리,2.82,0.7543,A_매우신뢰
1022631,토교,한강,38.272222,127.288889,2,651,외촌,38.27717,127.2057,강원특별자치도 철원군 철원읍 외촌리,7.28,0.4829,B_신뢰
1022631,토교,한강,38.272222,127.288889,3,970,철원장흥,38.2016,127.25024,강원특별자치도 철원군 동송읍 장흥리,8.55,0.4253,B_신뢰
1022635,철원군(한탄대교),한강,38.186944,127.299167,1,95,철원,38.14787,127.3042,강원특별자치도 철원군 갈말읍 군탄리,4.37,0.646,A_매우신뢰
1022635,철원군(한탄대교),한강,38.186944,127.299167,2,970,철원장흥,38.2016,127.25024,강원특별자치도 철원군 동송읍 장흥리,4.58,0.6325,A_매우신뢰
1022635,철원군(한탄대교),한강,38.186944,127.299167,3,475,관인,38.15774,127.2512,경기도 포천시 관인면 탄동리,5.3,0.5886,B_신뢰
1022638,철원군(군탄교),한강,38.140278,127.28,1,95,철원,38.14787,127.3042,강원특별자치도 철원군 갈말읍 군탄리,2.28,0.7961,A_매우신뢰
1022638,철원군(군탄교),한강,38.140278,127.28,2,475,관인,38.15774,127.2512,경기도 포천시 관인면 탄동리,3.18,0.7276,A_매우신뢰
1022638,철원군(군탄교),한강,38.140278,127.28,3,874,동송,38.14163,127.21965,강원특별자치도 철원군 동송읍 상노리,5.28,0.5898,B_신뢰
1022640,포천시(용담교),한강,38.123889,127.271944,1,95,철원,38.14787,127.3042,강원특별자치도 철원군 갈말읍 군탄리,3.88,0.6784,A_매우신뢰
1022640,포천시(용담교),한강,38.123889,127.271944,2,474,영북,38.08909,127.2755,경기도 포천시 영북면 운천리,3.88,0.6784,A_매우신뢰
1022640,포천시(용담교),한강,38.123889,127.271944,3,475,관인,38.15774,127.2512,경기도 포천시 관인면 탄동리,4.18,0.6584,A_매우신뢰
1022641,포천시(제1도평교),한강,38.050833,127.381944,1,539,포천이동,38.02415,127.36571,경기도 포천시 이동면 장암리,3.29,0.7196,A_매우신뢰
1022641,포천시(제1도평교),한강,38.050833,127.381944,2,695,광덕산,38.11619,127.43197,강원특별자치도 화천군 사내면 광덕리,8.48,0.4283,B_신뢰
1022641,포천시(제1도평교),한강,38.050833,127.381944,3,474,영북,38.08909,127.2755,경기도 포천시 영북면 운천리,10.24,0.3592,C_보통
1022642,포천시(대회산교),한강,38.09,127.220556,1,474,영북,38.08909,127.2755,경기도 포천시 영북면 운천리,4.81,0.6182,A_매우신뢰
1022642,포천시(대회산교),한강,38.09,127.220556,2,874,동송,38.14163,127.21965,강원특별자치도 철원군 동송읍 상노리,5.74,0.5633,B_신뢰
1022642,포천시(대회산교),한강,38.09,127.220556,3,475,관인,38.15774,127.2512,경기도 포천시 관인면 탄동리,8.0,0.4493,B_신뢰
1022643,포천시(영로대교),한강,38.065278,127.205833,1,474,영북,38.08909,127.2755,경기도 포천시 영북면 운천리,6.65,0.5143,B_신뢰
1022643,포천시(영로대교),한강,38.065278,127.205833,2,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,7.07,0.4931,B_신뢰
1022643,포천시(영로대교),한강,38.065278,127.205833,3,361,영중면,38.0053,127.2447,경기도 포천시 영중면 양문리,7.49,0.4728,B_신뢰
1022644,연천군(한탄강댐),한강,38.0625,127.130833,1,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,4.34,0.6479,A_매우신뢰
1022644,연천군(한탄강댐),한강,38.0625,127.130833,2,456,연천,38.09632,127.07564,경기도 연천군 연천읍 차탄리,6.12,0.5423,B_신뢰
1022644,연천군(한탄강댐),한강,38.0625,127.130833,3,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,9.54,0.3852,B_신뢰
1022645,연천군(한여울교),한강,38.060833,127.129167,1,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,4.2,0.657,A_매우신뢰
1022645,연천군(한여울교),한강,38.060833,127.129167,2,456,연천,38.09632,127.07564,경기도 연천군 연천읍 차탄리,6.13,0.5417,B_신뢰
1022645,연천군(한여울교),한강,38.060833,127.129167,3,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,9.3,0.3946,B_신뢰
1022646,포천시(낭유대교),한강,38.000556,127.33,1,539,포천이동,38.02415,127.36571,경기도 포천시 이동면 장암리,4.08,0.665,A_매우신뢰
1022646,포천시(낭유대교),한강,38.000556,127.33,2,568,일동,37.95875,127.31349,경기도 포천시 일동면 기산리,4.87,0.6145,A_매우신뢰
1022646,포천시(낭유대교),한강,38.000556,127.33,3,361,영중면,38.0053,127.2447,경기도 포천시 영중면 양문리,7.49,0.4728,B_신뢰
1022647,포천시(포천대교),한강,37.8925,127.201944,1,504,포천,37.87035,127.18073,경기도 포천시 자작동,3.09,0.7342,A_매우신뢰
1022647,포천시(포천대교),한강,37.8925,127.201944,2,473,가산,37.84864,127.18636,경기도 포천시 가산면 마산리,5.07,0.6023,B_신뢰
1022647,포천시(포천대교),한강,37.8925,127.201944,3,452,신북,37.93408,127.22638,경기도 포천시 신북면 기지리,5.1,0.6005,B_신뢰
1022648,포천시(은현교),한강,38.002222,127.238611,1,361,영중면,38.0053,127.2447,경기도 포천시 영중면 양문리,0.63,0.9389,A_매우신뢰
1022648,포천시(은현교),한강,38.002222,127.238611,2,452,신북,37.93408,127.22638,경기도 포천시 신북면 기지리,7.65,0.4653,B_신뢰
1022648,포천시(은현교),한강,38.002222,127.238611,3,568,일동,37.95875,127.31349,경기도 포천시 일동면 기산리,8.15,0.4426,B_신뢰
1022649,포천시(지현교),한강,37.933611,127.265556,1,452,신북,37.93408,127.22638,경기도 포천시 신북면 기지리,3.44,0.7089,A_매우신뢰
1022649,포천시(지현교),한강,37.933611,127.265556,2,476,화현,37.90132,127.28831,경기도 포천시 화현면 화현리,4.11,0.663,A_매우신뢰
1022649,포천시(지현교),한강,37.933611,127.265556,3,568,일동,37.95875,127.31349,경기도 포천시 일동면 기산리,5.05,0.6035,B_신뢰
1022650,포천시(영평교),한강,38.010833,127.214444,1,361,영중면,38.0053,127.2447,경기도 포천시 영중면 양문리,2.72,0.7619,A_매우신뢰
1022650,포천시(영평교),한강,38.010833,127.214444,2,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,6.4,0.5273,B_신뢰
1022650,포천시(영평교),한강,38.010833,127.214444,3,452,신북,37.93408,127.22638,경기도 포천시 신북면 기지리,8.6,0.4232,B_신뢰
1022651,포천시(가산교),한강,37.836944,127.155556,1,359,선단동,37.8542,127.1592,경기도 포천시 선단동,1.95,0.8228,A_매우신뢰
1022651,포천시(가산교),한강,37.836944,127.155556,2,473,가산,37.84864,127.18636,경기도 포천시 가산면 마산리,3.0,0.7408,A_매우신뢰
1022651,포천시(가산교),한강,37.836944,127.155556,3,504,포천,37.87035,127.18073,경기도 포천시 자작동,4.32,0.6492,A_매우신뢰
1022655,포천시(신백의교),한강,38.018056,127.142778,1,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,0.75,0.9277,A_매우신뢰
1022655,포천시(신백의교),한강,38.018056,127.142778,2,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,6.89,0.5021,B_신뢰
1022655,포천시(신백의교),한강,38.018056,127.142778,3,454,하봉암,37.97426,127.06693,경기도 동두천시 하봉암동,8.24,0.4387,B_신뢰
1022659,백의교,한강,38.023056,127.138056,1,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,0.52,0.9493,A_매우신뢰
1022659,백의교,한강,38.023056,127.138056,2,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,6.81,0.5061,B_신뢰
1022659,백의교,한강,38.023056,127.138056,3,454,하봉암,37.97426,127.06693,경기도 동두천시 하봉암동,8.26,0.4378,B_신뢰
1022660,양주시(발운2교),한강,37.867778,127.001667,1,372,은현면,37.8722,127.0267,경기도 양주시 은현면 선암리,2.25,0.7985,A_매우신뢰
1022660,양주시(발운2교),한강,37.867778,127.001667,2,351,남면,37.8978,126.9768,경기도 양주시 남면 신산리,3.99,0.671,A_매우신뢰
1022660,양주시(발운2교),한강,37.867778,127.001667,3,598,양주,37.83118,126.9905,경기도 양주시 광적면 가납리,4.19,0.6577,A_매우신뢰
1022661,연천군(보막교),한강,38.167222,127.101667,1,538,신서,38.17254,127.10301,경기도 연천군 신서면 도신리,0.6,0.9418,A_매우신뢰
1022661,연천군(보막교),한강,38.167222,127.101667,2,499,중면,38.13608,127.02354,경기도 연천군 중면 삼곶리,7.66,0.4649,B_신뢰
1022661,연천군(보막교),한강,38.167222,127.101667,3,456,연천,38.09632,127.07564,경기도 연천군 연천읍 차탄리,8.21,0.44,B_신뢰
1022662,연천군(차탄교),한강,38.0875,127.071944,1,456,연천,38.09632,127.07564,경기도 연천군 연천읍 차탄리,1.03,0.9021,A_매우신뢰
1022662,연천군(차탄교),한강,38.0875,127.071944,2,491,군남,38.0822222,127.0208333,경기도 연천군 군남면 삼거리,4.51,0.637,A_매우신뢰
1022662,연천군(차탄교),한강,38.0875,127.071944,3,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,6.1,0.5434,B_신뢰
1022664,궁신교,한강,38.036667,127.104444,1,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,3.67,0.6928,A_매우신뢰
1022664,궁신교,한강,38.036667,127.104444,2,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,5.89,0.5549,B_신뢰
1022664,궁신교,한강,38.036667,127.104444,3,456,연천,38.09632,127.07564,경기도 연천군 연천읍 차탄리,7.1,0.4916,B_신뢰
1022665,연천군(궁신교),한강,38.036111,127.103889,1,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,3.7,0.6907,A_매우신뢰
1022665,연천군(궁신교),한강,38.036111,127.103889,2,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,5.81,0.5593,B_신뢰
1022665,연천군(궁신교),한강,38.036111,127.103889,3,456,연천,38.09632,127.07564,경기도 연천군 연천읍 차탄리,7.14,0.4897,B_신뢰
1022666,연천군(고탄교),한강,38.031389,127.076111,1,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,4.61,0.6307,A_매우신뢰
1022666,연천군(고탄교),한강,38.031389,127.076111,2,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,5.95,0.5516,B_신뢰
1022666,연천군(고탄교),한강,38.031389,127.076111,3,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,6.32,0.5315,B_신뢰
1022668,동두천시(송천교),한강,37.880278,127.051389,1,372,은현면,37.8722,127.0267,경기도 양주시 은현면 선암리,2.35,0.7906,A_매우신뢰
1022668,동두천시(송천교),한강,37.880278,127.051389,2,98,동두천,37.90188,127.0607,경기도 동두천시 생연동,2.54,0.7757,A_매우신뢰
1022668,동두천시(송천교),한강,37.880278,127.051389,3,477,상패,37.9056,127.0441,141 경기도 동두천시 상패동,2.89,0.749,A_매우신뢰
1022670,연천군(신천교),한강,37.993056,127.076944,1,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,0.51,0.9503,A_매우신뢰
1022670,연천군(신천교),한강,37.993056,127.076944,2,454,하봉암,37.97426,127.06693,경기도 동두천시 하봉암동,2.27,0.7969,A_매우신뢰
1022670,연천군(신천교),한강,37.993056,127.076944,3,507,창수,38.02479,127.14358,경기도 포천시 창수면 고소성리,6.82,0.5056,B_신뢰
1022680,연천군(사랑교),한강,38.009167,127.056389,1,652,연천청산,37.98998,127.07267,경기도 연천군 청산면 초성리,2.57,0.7734,A_매우신뢰
1022680,연천군(사랑교),한강,38.009167,127.056389,2,454,하봉암,37.97426,127.06693,경기도 동두천시 하봉암동,3.99,0.671,A_매우신뢰
1022680,연천군(사랑교),한강,38.009167,127.056389,3,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,6.69,0.5122,B_신뢰
1023635,파주시(덕천교),한강,37.934167,126.864722,1,479,장남,37.98183,126.88427,경기도 연천군 장남면 원당리,5.57,0.5729,B_신뢰
1023635,파주시(덕천교),한강,37.934167,126.864722,2,567,적성,37.95332,126.93176,경기도 파주시 적성면 구읍리,6.25,0.5353,B_신뢰
1023635,파주시(덕천교),한강,37.934167,126.864722,3,483,진동,37.92526,126.78913,경기도 파주시 진동면 동파리,6.7,0.5117,B_신뢰
1023640,연천군(삼화교),한강,38.025278,126.983333,1,480,미산,38.04743,126.99289,경기도 연천군 미산면 유촌리,2.6,0.7711,A_매우신뢰
1023640,연천군(삼화교),한강,38.025278,126.983333,2,478,왕징,38.05857,127.01279,경기도 연천군 왕징면 무등리,4.51,0.637,A_매우신뢰
1023640,연천군(삼화교),한강,38.025278,126.983333,3,692,백학,38.0404,126.9245,경기도 연천군 백학면 두일리,5.42,0.5816,B_신뢰
1023660,파주시(비룡대교),한강,37.985278,126.919167,1,479,장남,37.98183,126.88427,경기도 연천군 장남면 원당리,3.08,0.7349,A_매우신뢰
1023660,파주시(비룡대교),한강,37.985278,126.919167,2,567,적성,37.95332,126.93176,경기도 파주시 적성면 구읍리,3.72,0.6894,A_매우신뢰
1023660,파주시(비룡대교),한강,37.985278,126.919167,3,692,백학,38.0404,126.9245,경기도 연천군 백학면 두일리,6.15,0.5406,B_신뢰
1023662,연천군(사미천교),한강,38.003333,126.878333,1,479,장남,37.98183,126.88427,경기도 연천군 장남면 원당리,2.45,0.7827,A_매우신뢰
1023662,연천군(사미천교),한강,38.003333,126.878333,2,692,백학,38.0404,126.9245,경기도 연천군 백학면 두일리,5.77,0.5616,B_신뢰
1023662,연천군(사미천교),한강,38.003333,126.878333,3,567,적성,37.95332,126.93176,경기도 파주시 적성면 구읍리,7.27,0.4834,B_신뢰
1023667,파주시(전진교),한강,37.906111,126.820556,1,483,진동,37.92526,126.78913,경기도 파주시 진동면 동파리,3.48,0.7061,A_매우신뢰
1023667,파주시(전진교),한강,37.906111,126.820556,2,99,파주,37.88589,126.76648,경기도 파주시 문산읍 운천리,5.25,0.5916,B_신뢰
1023667,파주시(전진교),한강,37.906111,126.820556,3,503,도라산,37.90804,126.71193,경기도 파주시 장단면 도라산리,9.53,0.3856,B_신뢰
1023670,파주시(통일대교),한강,37.904444,126.741667,1,503,도라산,37.90804,126.71193,경기도 파주시 장단면 도라산리,2.64,0.768,A_매우신뢰
1023670,파주시(통일대교),한강,37.904444,126.741667,2,99,파주,37.88589,126.76648,경기도 파주시 문산읍 운천리,3.0,0.7408,A_매우신뢰
1023670,파주시(통일대교),한강,37.904444,126.741667,3,483,진동,37.92526,126.78913,경기도 파주시 진동면 동파리,4.76,0.6213,A_매우신뢰
1023671,파주시(신우교),한강,37.773611,126.885278,1,482,광탄,37.77602,126.85131,경기도 파주시 광탄면 신산리,3.0,0.7408,A_매우신뢰
1023671,파주시(신우교),한강,37.773611,126.885278,2,352,장흥면,37.7156,126.9436,경기도 양주시 장흥면 일영리,8.24,0.4387,B_신뢰
1023671,파주시(신우교),한강,37.773611,126.885278,3,375,백석읍,37.7919,126.9875,경기도 양주시 백석읍 오산리,9.21,0.3981,B_신뢰
1023674,파주시(만장교),한강,37.805556,126.861944,1,482,광탄,37.77602,126.85131,경기도 파주시 광탄면 신산리,3.41,0.7111,A_매우신뢰
1023674,파주시(만장교),한강,37.805556,126.861944,2,506,파주금촌,37.74823,126.77693,경기도 파주시 금촌동,9.82,0.3746,B_신뢰
1023674,파주시(만장교),한강,37.805556,126.861944,3,375,백석읍,37.7919,126.9875,경기도 양주시 백석읍 오산리,11.14,0.3282,C_보통
1023677,파주시(주월교),한강,37.800833,126.818611,1,482,광탄,37.77602,126.85131,경기도 파주시 광탄면 신산리,3.98,0.6717,A_매우신뢰
1023677,파주시(주월교),한강,37.800833,126.818611,2,506,파주금촌,37.74823,126.77693,경기도 파주시 금촌동,6.9,0.5016,B_신뢰
1023677,파주시(주월교),한강,37.800833,126.818611,3,481,탄현,37.80246,126.71624,경기도 파주시 탄현면 축현리,9.0,0.4066,B_신뢰
1023680,파주시(아가메교),한강,37.821389,126.783889,1,481,탄현,37.80246,126.71624,경기도 파주시 탄현면 축현리,6.3,0.5326,B_신뢰
1023680,파주시(아가메교),한강,37.821389,126.783889,2,99,파주,37.88589,126.76648,경기도 파주시 문산읍 운천리,7.33,0.4805,B_신뢰
1023680,파주시(아가메교),한강,37.821389,126.783889,3,482,광탄,37.77602,126.85131,경기도 파주시 광탄면 신산리,7.78,0.4593,B_신뢰
1101601,수원시(매세교),안성천,37.268056,127.015833,1,430,경기,37.27464,127.00971,경기도 수원시팔달구 매산로3가,0.91,0.913,A_매우신뢰
1101601,수원시(매세교),안성천,37.268056,127.015833,2,119,수원,37.25746,126.983,경기도 수원시권선구 고색동,3.14,0.7305,A_매우신뢰
1101601,수원시(매세교),안성천,37.268056,127.015833,3,439,진안,37.20877,127.0357,141 경기도 화성시 진안동,6.82,0.5056,B_신뢰
1101604,수원시(백년교),안성천,37.250833,127.0425,1,430,경기,37.27464,127.00971,경기도 수원시팔달구 매산로3가,3.93,0.675,A_매우신뢰
1101604,수원시(백년교),안성천,37.250833,127.0425,2,439,진안,37.20877,127.0357,141 경기도 화성시 진안동,4.72,0.6238,A_매우신뢰
1101604,수원시(백년교),안성천,37.250833,127.0425,3,119,수원,37.25746,126.983,경기도 수원시권선구 고색동,5.32,0.5874,B_신뢰
1101605,화성시(화산교),안성천,37.217778,127.020278,1,439,진안,37.20877,127.0357,141 경기도 화성시 진안동,1.69,0.8445,A_매우신뢰
1101605,화성시(화산교),안성천,37.217778,127.020278,2,119,수원,37.25746,126.983,경기도 수원시권선구 고색동,5.51,0.5764,B_신뢰
1101605,화성시(화산교),안성천,37.217778,127.020278,3,550,오산,37.1693,127.05271,경기도 오산시 금암동,6.11,0.5428,B_신뢰
1101606,안성시(현수교),안성천,37.000833,127.284167,1,516,안성,37.00371,127.25017,경기도 안성시 옥산동,3.04,0.7379,A_매우신뢰
1101606,안성시(현수교),안성천,37.000833,127.284167,2,443,보개,37.03307,127.30633,경기도 안성시 보개면 복평리,4.09,0.6643,A_매우신뢰
1101606,안성시(현수교),안성천,37.000833,127.284167,3,468,서운,36.94309,127.25925,경기도 안성시 서운면 인리,6.79,0.5071,B_신뢰
1101609,금광,안성천,36.9975,127.328889,1,443,보개,37.03307,127.30633,경기도 안성시 보개면 복평리,4.43,0.6421,A_매우신뢰
1101609,금광,안성천,36.9975,127.328889,2,516,안성,37.00371,127.25017,경기도 안성시 옥산동,7.02,0.4956,B_신뢰
1101609,금광,안성천,36.9975,127.328889,3,468,서운,36.94309,127.25925,경기도 안성시 서운면 인리,8.65,0.4211,B_신뢰
1101610,안성시(옥산대교),안성천,37.001389,127.250278,1,516,안성,37.00371,127.25017,경기도 안성시 옥산동,0.26,0.9743,A_매우신뢰
1101610,안성시(옥산대교),안성천,37.001389,127.250278,2,443,보개,37.03307,127.30633,경기도 안성시 보개면 복평리,6.1,0.5434,B_신뢰
1101610,안성시(옥산대교),안성천,37.001389,127.250278,3,468,서운,36.94309,127.25925,경기도 안성시 서운면 인리,6.53,0.5205,B_신뢰
1101611,안성시(평촌교),안성천,37.074444,127.26,1,470,고삼,37.08056,127.26962,경기도 안성시 고삼면 봉산리,1.09,0.8967,A_매우신뢰
1101611,안성시(평촌교),안성천,37.074444,127.26,2,467,양성,37.09414,127.21575,경기도 안성시 양성면 이현리,4.49,0.6383,A_매우신뢰
1101611,안성시(평촌교),안성천,37.074444,127.26,3,443,보개,37.03307,127.30633,경기도 안성시 보개면 복평리,6.17,0.5396,B_신뢰
1101615,고삼,안성천,37.081667,127.271944,1,470,고삼,37.08056,127.26962,경기도 안성시 고삼면 봉산리,0.24,0.9763,A_매우신뢰
1101615,고삼,안성천,37.081667,127.271944,2,467,양성,37.09414,127.21575,경기도 안성시 양성면 이현리,5.17,0.5963,B_신뢰
1101615,고삼,안성천,37.081667,127.271944,3,443,보개,37.03307,127.30633,경기도 안성시 보개면 복평리,6.21,0.5374,B_신뢰
1101616,안성시(고지교),안성천,36.964722,127.211944,1,495,공도,36.98062,127.16254,경기도 안성시 공도읍 불당리,4.73,0.6231,A_매우신뢰
1101616,안성시(고지교),안성천,36.964722,127.211944,2,468,서운,36.94309,127.25925,경기도 안성시 서운면 인리,4.84,0.6163,A_매우신뢰
1101616,안성시(고지교),안성천,36.964722,127.211944,3,516,안성,37.00371,127.25017,경기도 안성시 옥산동,5.51,0.5764,B_신뢰
1101618,안성시(한천교),안성천,36.989444,127.205556,1,495,공도,36.98062,127.16254,경기도 안성시 공도읍 불당리,3.94,0.6744,A_매우신뢰
1101618,안성시(한천교),안성천,36.989444,127.205556,2,516,안성,37.00371,127.25017,경기도 안성시 옥산동,4.27,0.6525,A_매우신뢰
1101618,안성시(한천교),안성천,36.989444,127.205556,3,468,서운,36.94309,127.25925,경기도 안성시 서운면 인리,7.02,0.4956,B_신뢰
1101620,안성시(건천리),안성천,36.973611,127.1825,1,495,공도,36.98062,127.16254,경기도 안성시 공도읍 불당리,1.94,0.8237,A_매우신뢰
1101620,안성시(건천리),안성천,36.973611,127.1825,2,551,평택,36.98769,127.10879,경기도 평택시 비전동,6.73,0.5102,B_신뢰
1101620,안성시(건천리),안성천,36.973611,127.1825,3,516,안성,37.00371,127.25017,경기도 안성시 옥산동,6.88,0.5026,B_신뢰
1101621,용인시(덕성1교),안성천,37.1725,127.199722,1,370,이동묵리,37.1789,127.25,경기도 용인시 처인구 이동읍 묵리,4.51,0.637,A_매우신뢰
1101621,용인시(덕성1교),안성천,37.1725,127.199722,2,436,처인역삼,37.23444,127.18839,경기도 용인시 처인구 역북동,6.96,0.4986,B_신뢰
1101621,용인시(덕성1교),안성천,37.1725,127.199722,3,575,용인이동,37.1058,127.18766,경기도 용인시 처인구 이동읍 어비리,7.49,0.4728,B_신뢰
1101625,이동,안성천,37.110278,127.184444,1,575,용인이동,37.1058,127.18766,경기도 용인시 처인구 이동읍 어비리,0.57,0.9446,A_매우신뢰
1101625,이동,안성천,37.110278,127.184444,2,467,양성,37.09414,127.21575,경기도 안성시 양성면 이현리,3.31,0.7182,A_매우신뢰
1101625,이동,안성천,37.110278,127.184444,3,470,고삼,37.08056,127.26962,경기도 안성시 고삼면 봉산리,8.25,0.4382,B_신뢰
1101628,천안시(안궁교),안성천,36.964444,127.139722,1,495,공도,36.98062,127.16254,경기도 안성시 공도읍 불당리,2.71,0.7626,A_매우신뢰
1101628,천안시(안궁교),안성천,36.964444,127.139722,2,551,평택,36.98769,127.10879,경기도 평택시 비전동,3.77,0.6859,A_매우신뢰
